"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
140,"BLUE","red","incongruent",1,767.081517435,119,"y","y","y","Inc","Inc",3
141,"BLUE","red","incongruent",1,699.673904455,119,"y","y","y","Inc","Inc",3
142,"BLUE","red","incongruent",1,483.253640705,119,"y","y","y","Inc","Inc",3
143,"XXXX","blue","neutral",1,901.138687681,119,"y","n","n","Neu","Inc",3
144,"BLUE","blue","congruent",1,634.340598946,119,"y","n","y","Neu","Neu",3
145,"XXXX","blue","neutral",1,617.17735714,119,"y","n","y","Neu","Neu",3
146,"RED","blue","incongruent",1,1151.51843731,119,"y","n","y","Inc","Neu",3
147,"RED","blue","incongruent",1,666.20011325,119,"y","y","y","Inc","Inc",3
148,"XXXX","blue","neutral",1,717.782229825,119,"y","n","y","Neu","Inc",3
149,"BLUE","blue","congruent",1,550.501814927,119,"y","n","y","Neu","Neu",3
150,"BLUE","blue","congruent",1,568.354460818,119,"y","y","y","Neu","Neu",3
1,"BLUE","red","incongruent",1,1432.92201142,120,"y","n","n","Inc",NA,3
2,"XXXX","blue","neutral",1,1050.56870222,120,"y","n","n","Neu","Inc",3
3,"XXXX","red","neutral",1,799.933593895,120,"y","y","n","Neu","Neu",3
4,"BLUE","blue","congruent",1,783.253480273,120,"y","n","n","Neu","Neu",3
5,"BLUE","blue","congruent",1,1066.74643949,120,"y","y","y","Neu","Neu",3
6,"XXXX","red","neutral",1,533.582703676,120,"y","n","n","Neu","Neu",3
7,"XXXX","red","neutral",1,749.933674117,120,"y","y","y","Neu","Neu",3
8,"RED","blue","incongruent",1,1317.30295124,120,"y","n","n","Inc","Neu",3
9,"BLUE","blue","congruent",1,1100.7890132,120,"y","n","y","Neu","Inc",3
10,"RED","red","congruent",1,599.980751867,120,"y","n","n","Neu","Neu",3
11,"XXXX","red","neutral",1,667.121136503,120,"y","n","y","Neu","Neu",3
12,"XXXX","red","neutral",1,483.678382938,120,"y","y","y","Neu","Neu",3
13,"XXXX","blue","neutral",1,784.033350646,120,"y","y","n","Neu","Neu",3
14,"RED","red","congruent",1,667.995001946,120,"y","n","n","Neu","Neu",3
15,"RED","red","congruent",1,467.67291642,120,"y","y","y","Neu","Neu",3
16,"BLUE","red","incongruent",1,766.972765501,120,"y","n","y","Inc","Neu",3
17,"BLUE","red","incongruent",1,417.409617919,120,"y","y","y","Inc","Inc",3
18,"XXXX","blue","neutral",1,616.583231371,120,"y","n","n","Neu","Inc",3
19,"BLUE","blue","congruent",1,1033.79331029,120,"y","n","y","Neu","Neu",3
20,"BLUE","red","incongruent",1,716.73962241,120,"y","y","n","Inc","Neu",3
21,"BLUE","red","incongruent",1,650.614256156,120,"y","y","y","Inc","Inc",3
22,"BLUE","blue","congruent",1,1083.28122972,120,"y","y","n","Neu","Inc",3
23,"RED","blue","incongruent",1,566.810118733,120,"y","n","y","Inc","Neu",3
24,"XXXX","blue","neutral",1,501.102436974,120,"y","n","y","Neu","Inc",3
25,"RED","blue","incongruent",1,400.42859182,120,"y","n","y","Inc","Neu",3
26,"XXXX","red","neutral",1,483.13398147,120,"y","n","n","Neu","Inc",3
27,"RED","red","congruent",1,617.597287288,120,"y","n","y","Neu","Neu",3
28,"BLUE","blue","congruent",1,450.423699571,120,"y","n","n","Neu","Neu",3
29,"XXXX","blue","neutral",1,1150.07097751,120,"y","n","y","Neu","Neu",3
30,"RED","red","congruent",1,617.355402384,120,"y","n","n","Neu","Neu",3
31,"RED","red","congruent",1,466.880855616,120,"y","y","y","Neu","Neu",3
32,"RED","red","congruent",1,450.884692429,120,"y","y","y","Neu","Neu",3
33,"RED","blue","incongruent",1,900.216381124,120,"y","y","n","Inc","Neu",3
34,"BLUE","blue","congruent",1,533.703325258,120,"y","n","y","Neu","Inc",3
35,"RED","blue","incongruent",1,650.627729832,120,"y","n","y","Inc","Neu",3
36,"XXXX","red","neutral",1,467.788084468,120,"y","n","n","Neu","Inc",3
37,"XXXX","blue","neutral",1,634.215806844,120,"y","y","n","Neu","Neu",3
38,"RED","blue","incongruent",1,650.122466264,120,"y","n","y","Inc","Neu",3
39,"XXXX","red","neutral",1,350.12294742,120,"y","n","n","Neu","Inc",3
40,"BLUE","red","incongruent",1,1183.1970191,120,"y","n","y","Inc","Neu",3
41,"XXXX","blue","neutral",1,1449.84433067,120,"y","n","n","Neu","Inc",3
42,"BLUE","blue","congruent",1,1017.63931243,120,"y","n","y","Neu","Neu",3
43,"RED","blue","incongruent",1,567.449798458,120,"y","n","y","Inc","Neu",3
44,"RED","red","congruent",1,501.482908439,120,"y","y","n","Neu","Inc",3
45,"XXXX","red","neutral",1,584.176428383,120,"y","n","y","Neu","Neu",3
46,"BLUE","blue","congruent",1,750.721243734,120,"y","n","n","Neu","Neu",3
47,"RED","blue","incongruent",1,350.79566983,120,"y","n","y","Inc","Neu",3
48,"RED","blue","incongruent",1,999.960541318,120,"y","y","y","Inc","Inc",3
49,"XXXX","blue","neutral",1,717.856014322,120,"y","n","y","Neu","Inc",3
50,"XXXX","blue","neutral",1,650.401243416,120,"y","y","y","Neu","Neu",3
51,"BLUE","blue","congruent",1,501.178146282,120,"y","n","y","Neu","Neu",3
52,"BLUE","blue","congruent",1,683.730994468,120,"y","y","y","Neu","Neu",3
53,"XXXX","red","neutral",1,882.781098946,120,"y","n","n","Neu","Neu",3
54,"BLUE","red","incongruent",1,950.573674636,120,"y","n","y","Inc","Neu",3
55,"BLUE","red","incongruent",1,950.457544241,120,"y","y","y","Inc","Inc",3
56,"RED","blue","incongruent",1,683.779114799,120,"y","n","n","Inc","Inc",3
57,"XXXX","blue","neutral",1,1450.44968452,120,"y","n","y","Neu","Inc",3
58,"RED","red","congruent",1,700.19649138,120,"y","n","n","Neu","Neu",3
59,"BLUE","red","incongruent",1,734.585210681,120,"y","n","y","Inc","Neu",3
60,"RED","blue","incongruent",1,817.92354316,120,"y","n","n","Inc","Inc",3
61,"XXXX","blue","neutral",1,834.350543853,120,"y","n","y","Neu","Inc",3
62,"XXXX","red","neutral",1,400.328180694,120,"y","y","n","Neu","Neu",3
64,"BLUE","red","incongruent",1,433.854904375,120,"y","y","y","Inc","Inc",3
65,"RED","red","congruent",1,650.880842761,120,"y","n","y","Neu","Inc",3
66,"RED","blue","incongruent",1,350.486095645,120,"y","y","n","Inc","Neu",3
67,"BLUE","red","incongruent",1,1266.90844464,120,"y","n","n","Inc","Inc",3
68,"BLUE","red","incongruent",1,1266.93154237,120,"y","y","y","Inc","Inc",3
69,"RED","blue","incongruent",1,950.250947557,120,"y","n","n","Inc","Inc",3
70,"RED","red","congruent",1,833.613019437,120,"y","y","n","Neu","Inc",3
71,"XXXX","blue","neutral",1,567.372805905,120,"y","n","n","Neu","Neu",3
72,"XXXX","red","neutral",1,833.907515917,120,"y","y","n","Neu","Neu",3
73,"RED","red","congruent",1,1067.46407418,120,"y","n","y","Neu","Neu",3
74,"RED","red","congruent",1,717.790891475,120,"y","y","y","Neu","Neu",3
75,"XXXX","red","neutral",1,1484.44894992,120,"y","n","y","Neu","Neu",3
76,"BLUE","red","incongruent",1,833.413159591,120,"y","n","y","Inc","Neu",3
77,"BLUE","blue","congruent",1,516.672574799,120,"y","y","n","Neu","Inc",3
78,"XXXX","red","neutral",1,533.916337998,120,"y","n","n","Neu","Neu",3
79,"XXXX","red","neutral",1,449.827969831,120,"y","y","y","Neu","Neu",3
80,"XXXX","red","neutral",1,733.896448219,120,"y","y","y","Neu","Neu",3
81,"XXXX","blue","neutral",1,500.067528861,120,"y","y","n","Neu","Neu",3
82,"XXXX","blue","neutral",1,683.017209463,120,"y","y","y","Neu","Neu",3
83,"RED","blue","incongruent",0,550.761664752,120,"y","n","y","Inc","Neu",3
84,"RED","blue","incongruent",1,617.652786081,120,"y","y","y","Inc","Inc",3
85,"RED","red","congruent",1,966.761356802,120,"y","y","n","Neu","Inc",3
86,"XXXX","red","neutral",1,1283.32453803,120,"y","n","y","Neu","Neu",3
87,"BLUE","blue","congruent",1,700.689243677,120,"y","n","n","Neu","Neu",3
88,"BLUE","red","incongruent",1,1067.0739786,120,"y","y","n","Inc","Neu",3
89,"BLUE","red","incongruent",1,1000.64834137,120,"y","y","y","Inc","Inc",3
90,"XXXX","red","neutral",1,683.236317418,120,"y","n","y","Neu","Inc",3
91,"RED","red","congruent",1,583.609250025,120,"y","n","y","Neu","Neu",3
92,"RED","red","congruent",1,533.440588217,120,"y","y","y","Neu","Neu",3
93,"RED","red","congruent",1,384.546634217,120,"y","y","y","Neu","Neu",3
94,"RED","red","congruent",1,351.325314317,120,"y","y","y","Neu","Neu",3
95,"RED","red","congruent",1,450.769203657,120,"y","y","y","Neu","Neu",3
96,"RED","blue","incongruent",1,533.935265266,120,"y","y","n","Inc","Neu",3
97,"XXXX","blue","neutral",1,549.9327117,120,"y","n","y","Neu","Inc",3
98,"BLUE","blue","congruent",1,400.127037661,120,"y","n","y","Neu","Neu",3
99,"BLUE","blue","congruent",1,367.033717921,120,"y","y","y","Neu","Neu",3
100,"RED","blue","incongruent",1,733.59361093,120,"y","n","y","Inc","Neu",3
101,"BLUE","red","incongruent",1,833.871906856,120,"y","n","n","Inc","Inc",3
102,"XXXX","blue","neutral",1,516.434860299,120,"y","n","n","Neu","Inc",3
103,"RED","blue","incongruent",1,684.535566543,120,"y","n","y","Inc","Neu",3
104,"BLUE","red","incongruent",1,1084.0030348,120,"y","n","n","Inc","Inc",3
105,"XXXX","blue","neutral",1,1067.43359793,120,"y","n","n","Neu","Inc",3
106,"XXXX","blue","neutral",1,734.6487295,120,"y","y","y","Neu","Neu",3
107,"XXXX","red","neutral",1,583.308658272,120,"y","y","n","Neu","Neu",3
108,"XXXX","blue","neutral",1,617.352515168,120,"y","y","n","Neu","Neu",3
109,"BLUE","red","incongruent",1,650.293133047,120,"y","n","n","Inc","Neu",3
110,"XXXX","red","neutral",1,450.034566456,120,"y","n","y","Neu","Inc",3
111,"XXXX","blue","neutral",1,649.628109939,120,"y","y","n","Neu","Neu",3
112,"RED","blue","incongruent",1,917.759132048,120,"y","n","y","Inc","Neu",3
113,"RED","blue","incongruent",1,517.176875903,120,"y","y","y","Inc","Inc",3
114,"RED","blue","incongruent",1,417.101647821,120,"y","y","y","Inc","Inc",3
115,"BLUE","red","incongruent",1,933.778072242,120,"y","n","n","Inc","Inc",3
116,"BLUE","blue","congruent",1,533.404016751,120,"y","y","n","Neu","Inc",3
117,"XXXX","blue","neutral",1,567.029868311,120,"y","n","y","Neu","Neu",3
118,"RED","red","congruent",1,500.695338938,120,"y","n","n","Neu","Neu",3
119,"RED","red","congruent",1,483.740939351,120,"y","y","y","Neu","Neu",3
120,"RED","blue","incongruent",0,551.062898128,120,"y","y","n","Inc","Neu",3
121,"XXXX","red","neutral",1,716.951031121,120,"y","n","n","Neu","Inc",3
122,"XXXX","blue","neutral",1,584.310202976,120,"y","y","n","Neu","Neu",3
123,"RED","blue","incongruent",1,834.761812352,120,"y","n","y","Inc","Neu",3
124,"RED","blue","incongruent",1,600.590596965,120,"y","y","y","Inc","Inc",3
125,"XXXX","red","neutral",1,1216.25088016,120,"y","n","n","Neu","Inc",3
126,"BLUE","blue","congruent",1,767.137978692,120,"y","n","n","Neu","Neu",3
127,"BLUE","red","incongruent",1,1100.68892286,120,"y","y","n","Inc","Neu",3
128,"BLUE","red","incongruent",1,783.1912447,120,"y","y","y","Inc","Inc",3
129,"RED","red","congruent",1,883.38164083,120,"y","n","y","Neu","Inc",3
130,"XXXX","red","neutral",1,584.541180579,120,"y","n","y","Neu","Neu",3
131,"RED","red","congruent",1,583.147294761,120,"y","n","y","Neu","Neu",3
132,"BLUE","blue","congruent",1,800.137944985,120,"y","n","n","Neu","Neu",3
133,"BLUE","red","incongruent",1,1000.40068198,120,"y","y","n","Inc","Neu",3
134,"XXXX","blue","neutral",1,668.102791475,120,"y","n","n","Neu","Inc",3
135,"BLUE","blue","congruent",1,734.67214813,120,"y","n","y","Neu","Neu",3
136,"RED","blue","incongruent",1,1033.26366574,120,"y","n","y","Inc","Neu",3
137,"XXXX","red","neutral",1,567.281056428,120,"y","n","n","Neu","Inc",3
138,"BLUE","blue","congruent",1,1000.87482779,120,"y","n","n","Neu","Neu",3
139,"BLUE","blue","congruent",1,683.307214698,120,"y","y","y","Neu","Neu",3
140,"RED","red","congruent",1,616.869386926,120,"y","n","n","Neu","Neu",3
141,"XXXX","blue","neutral",1,517.105337,120,"y","n","n","Neu","Neu",3
142,"RED","red","congruent",1,1233.91072394,120,"y","n","n","Neu","Neu",3
143,"BLUE","blue","congruent",1,983.695224975,120,"y","n","n","Neu","Neu",3
144,"BLUE","red","incongruent",1,1133.54934019,120,"y","y","n","Inc","Neu",3
145,"BLUE","blue","congruent",1,616.833136301,120,"y","y","n","Neu","Inc",3
146,"XXXX","blue","neutral",1,650.49427608,120,"y","n","y","Neu","Neu",3
147,"BLUE","blue","congruent",1,550.618266163,120,"y","n","y","Neu","Neu",3
148,"XXXX","red","neutral",1,601.19113879,120,"y","n","n","Neu","Neu",3
149,"BLUE","red","incongruent",1,833.695465582,120,"y","n","y","Inc","Neu",3
150,"BLUE","blue","congruent",1,649.95468664,120,"y","y","n","Neu","Inc",3
1,"BLUE","red","incongruent",0,617.228043906,121,"n","n","n","Inc",NA,3
2,"RED","red","congruent",1,616.779241478,121,"n","n","y","Neu","Inc",3
3,"RED","red","congruent",1,450.695098261,121,"n","y","y","Neu","Neu",3
4,"BLUE","blue","congruent",1,433.430162142,121,"n","n","n","Neu","Neu",3
5,"BLUE","red","incongruent",1,716.747000872,121,"n","y","n","Inc","Neu",3
6,"XXXX","red","neutral",1,667.715583113,121,"n","n","y","Neu","Inc",3
7,"BLUE","red","incongruent",1,517.488054116,121,"n","n","y","Inc","Neu",3
8,"RED","red","congruent",1,467.521176965,121,"n","n","y","Neu","Inc",3
9,"RED","blue","incongruent",1,401.78398136,121,"n","y","n","Inc","Neu",3
10,"BLUE","blue","congruent",1,517.170459847,121,"n","n","y","Neu","Inc",3
11,"RED","red","congruent",1,484.295606439,121,"n","n","n","Neu","Neu",3
12,"XXXX","blue","neutral",1,533.04183099,121,"n","n","n","Neu","Neu",3
13,"BLUE","blue","congruent",1,517.569537915,121,"n","n","y","Neu","Neu",3
14,"XXXX","red","neutral",1,567.076063831,121,"n","n","n","Neu","Neu",3
15,"XXXX","red","neutral",1,416.020865028,121,"n","y","y","Neu","Neu",3
16,"RED","red","congruent",1,533.273129491,121,"n","n","y","Neu","Neu",3
17,"XXXX","blue","neutral",1,550.068411103,121,"n","n","n","Neu","Neu",3
18,"RED","blue","incongruent",1,483.965180116,121,"n","n","y","Inc","Neu",3
19,"RED","blue","incongruent",1,450.158075313,121,"n","y","y","Inc","Inc",3
20,"BLUE","red","incongruent",1,583.710944338,121,"n","n","n","Inc","Inc",3
21,"XXXX","red","neutral",1,549.797333195,121,"n","n","y","Neu","Inc",3
22,"XXXX","blue","neutral",1,583.176487766,121,"n","y","n","Neu","Neu",3
23,"XXXX","red","neutral",1,466.637687525,121,"n","y","n","Neu","Neu",3
24,"XXXX","red","neutral",1,500.496762339,121,"n","y","y","Neu","Neu",3
25,"BLUE","red","incongruent",1,684.338914754,121,"n","n","y","Inc","Neu",3
26,"BLUE","blue","congruent",1,433.844317857,121,"n","y","n","Neu","Inc",3
27,"BLUE","red","incongruent",1,649.594425748,121,"n","y","n","Inc","Neu",3
28,"RED","blue","incongruent",1,466.279351444,121,"n","n","n","Inc","Inc",3
29,"XXXX","red","neutral",1,534.058132558,121,"n","n","n","Neu","Inc",3
30,"BLUE","blue","congruent",1,466.229627084,121,"n","n","n","Neu","Neu",3
31,"XXXX","blue","neutral",1,550.215980154,121,"n","n","y","Neu","Neu",3
32,"XXXX","blue","neutral",1,532.661680365,121,"n","y","y","Neu","Neu",3
33,"RED","blue","incongruent",1,600.715068227,121,"n","n","y","Inc","Neu",3
34,"RED","red","congruent",1,450.856782671,121,"n","y","n","Neu","Inc",3
35,"BLUE","red","incongruent",1,751.352903375,121,"n","n","y","Inc","Neu",3
36,"BLUE","red","incongruent",1,483.53851313,121,"n","y","y","Inc","Inc",3
37,"BLUE","blue","congruent",1,516.549065942,121,"n","y","n","Neu","Inc",3
38,"BLUE","blue","congruent",1,617.809337622,121,"n","y","y","Neu","Neu",3
39,"RED","blue","incongruent",1,416.853667644,121,"n","n","y","Inc","Neu",3
40,"RED","blue","incongruent",1,618.154200027,121,"n","y","y","Inc","Inc",3
41,"RED","red","congruent",1,433.23094392,121,"n","y","n","Neu","Inc",3
42,"BLUE","blue","congruent",1,401.32266772,121,"n","n","n","Neu","Neu",3
43,"XXXX","blue","neutral",1,434.093902004,121,"n","n","y","Neu","Neu",3
44,"XXXX","blue","neutral",1,417.334229394,121,"n","y","y","Neu","Neu",3
45,"XXXX","red","neutral",1,400.332992722,121,"n","y","n","Neu","Neu",3
46,"BLUE","red","incongruent",1,433.059314732,121,"n","n","y","Inc","Neu",3
47,"RED","red","congruent",1,400.149173045,121,"n","n","y","Neu","Inc",3
48,"BLUE","red","incongruent",1,467.230209324,121,"n","n","y","Inc","Neu",3
49,"BLUE","red","incongruent",1,400.562366412,121,"n","y","y","Inc","Inc",3
50,"RED","red","congruent",1,384.372759378,121,"n","n","y","Neu","Inc",3
51,"BLUE","blue","congruent",1,449.671097507,121,"n","n","n","Neu","Neu",3
52,"XXXX","blue","neutral",1,500.064962427,121,"n","n","y","Neu","Neu",3
53,"XXXX","red","neutral",1,450.845554587,121,"n","y","n","Neu","Neu",3
54,"BLUE","blue","congruent",1,533.652638493,121,"n","n","n","Neu","Neu",3
55,"BLUE","red","incongruent",1,483.568989323,121,"n","y","n","Inc","Neu",3
56,"RED","blue","incongruent",1,700.282466423,121,"n","n","n","Inc","Inc",3
57,"BLUE","blue","congruent",1,450.566777436,121,"n","n","y","Neu","Inc",3
58,"RED","red","congruent",1,400.380471488,121,"n","n","n","Neu","Neu",3
59,"RED","red","congruent",1,400.290646823,121,"n","y","y","Neu","Neu",3
60,"BLUE","red","incongruent",1,633.735565934,121,"n","n","y","Inc","Neu",3
61,"XXXX","red","neutral",1,517.337597848,121,"n","n","y","Neu","Inc",3
62,"RED","blue","incongruent",1,682.715976145,121,"n","n","n","Inc","Neu",3
63,"XXXX","blue","neutral",1,433.670443017,121,"n","n","y","Neu","Inc",3
64,"XXXX","red","neutral",1,400.257604255,121,"n","y","n","Neu","Neu",3
65,"BLUE","red","incongruent",0,517.664816172,121,"n","n","y","Inc","Neu",3
66,"BLUE","blue","congruent",1,532.764657866,121,"n","y","n","Neu","Inc",3
67,"XXXX","blue","neutral",1,600.521624496,121,"n","n","y","Neu","Neu",3
68,"BLUE","blue","congruent",1,549.770706624,121,"n","n","y","Neu","Neu",3
69,"RED","red","congruent",1,467.399913701,121,"n","n","n","Neu","Neu",3
70,"XXXX","red","neutral",1,400.204351055,121,"n","n","y","Neu","Neu",3
71,"RED","blue","incongruent",1,600.702556956,121,"n","n","n","Inc","Neu",3
72,"BLUE","blue","congruent",1,468.29206479,121,"n","n","y","Neu","Inc",3
73,"RED","blue","incongruent",1,533.781280275,121,"n","n","y","Inc","Neu",3
74,"RED","blue","incongruent",1,500.343418797,121,"n","y","y","Inc","Inc",3
75,"XXXX","blue","neutral",1,583.349720982,121,"n","n","y","Neu","Inc",3
76,"BLUE","red","incongruent",1,601.491409703,121,"n","n","n","Inc","Neu",3
77,"BLUE","blue","congruent",1,432.964036474,121,"n","y","n","Neu","Inc",3
78,"BLUE","red","incongruent",1,483.895566023,121,"n","y","n","Inc","Neu",3
79,"XXXX","red","neutral",1,551.253775484,121,"n","n","y","Neu","Inc",3
80,"RED","red","congruent",1,400.197935,121,"n","n","y","Neu","Neu",3
81,"BLUE","red","incongruent",1,584.935446561,121,"n","n","y","Inc","Neu",3
82,"XXXX","blue","neutral",1,450.288962631,121,"n","n","n","Neu","Inc",3
83,"XXXX","blue","neutral",1,600.040100282,121,"n","y","y","Neu","Neu",3
84,"XXXX","red","neutral",1,567.014148983,121,"n","y","n","Neu","Neu",3
85,"XXXX","blue","neutral",1,401.345444669,121,"n","y","n","Neu","Neu",3
86,"RED","blue","incongruent",1,400.47286253,121,"n","n","y","Inc","Neu",3
87,"RED","red","congruent",1,383.644538233,121,"n","y","n","Neu","Inc",3
88,"BLUE","blue","congruent",1,401.304702798,121,"n","n","n","Neu","Neu",3
89,"BLUE","red","incongruent",1,549.738305563,121,"n","y","n","Inc","Neu",3
90,"XXXX","blue","neutral",1,584.28967162,121,"n","n","n","Neu","Inc",3
91,"RED","red","congruent",1,549.63853606,121,"n","n","n","Neu","Neu",3
92,"RED","red","congruent",1,433.212978998,121,"n","y","y","Neu","Neu",3
93,"XXXX","blue","neutral",1,417.450039007,121,"n","n","n","Neu","Neu",3
94,"XXXX","blue","neutral",1,466.815091204,121,"n","y","y","Neu","Neu",3
95,"XXXX","red","neutral",1,433.896608651,121,"n","y","n","Neu","Neu",3
96,"BLUE","red","incongruent",1,667.441617989,121,"n","n","y","Inc","Neu",3
97,"RED","blue","incongruent",1,566.877808073,121,"n","n","n","Inc","Inc",3
98,"RED","blue","incongruent",1,650.92896315,121,"n","y","y","Inc","Inc",3
99,"BLUE","blue","congruent",1,449.830536207,121,"n","n","y","Neu","Inc",3
100,"RED","blue","incongruent",1,700.251348608,121,"n","n","y","Inc","Neu",3
101,"BLUE","blue","congruent",1,433.153951424,121,"n","n","y","Neu","Inc",3
102,"RED","red","congruent",1,550.090867211,121,"n","n","n","Neu","Neu",3
103,"BLUE","blue","congruent",1,433.584147191,121,"n","n","n","Neu","Neu",3
105,"XXXX","blue","neutral",1,518.254771538,121,"n","n","y","Neu","Inc",3
106,"RED","red","congruent",1,417.673959048,121,"n","n","n","Neu","Neu",3
107,"XXXX","red","neutral",1,635.044118331,121,"n","n","y","Neu","Neu",3
108,"RED","blue","incongruent",1,566.886148881,121,"n","n","n","Inc","Neu",3
109,"RED","blue","incongruent",1,517.150249332,121,"n","y","y","Inc","Inc",3
110,"RED","blue","incongruent",1,450.532130722,121,"n","y","y","Inc","Inc",3
111,"XXXX","red","neutral",1,400.546967809,121,"n","n","n","Neu","Inc",3
112,"BLUE","red","incongruent",1,500.210927508,121,"n","n","y","Inc","Neu",3
113,"XXXX","blue","neutral",1,649.899508688,121,"n","n","n","Neu","Inc",3
114,"XXXX","blue","neutral",1,450.478556741,121,"n","y","y","Neu","Neu",3
115,"XXXX","red","neutral",1,517.477146874,121,"n","y","n","Neu","Neu",3
116,"RED","red","congruent",1,450.275168114,121,"n","n","y","Neu","Neu",3
117,"RED","red","congruent",1,433.67653829,121,"n","y","y","Neu","Neu",3
118,"RED","blue","incongruent",1,433.835656208,121,"n","y","n","Inc","Neu",3
119,"RED","red","congruent",1,532.963876089,121,"n","y","n","Neu","Inc",3
120,"BLUE","blue","congruent",1,434.263285657,121,"n","n","n","Neu","Neu",3
121,"BLUE","red","incongruent",1,533.010392392,121,"n","y","n","Inc","Neu",3
122,"BLUE","blue","congruent",1,483.150342363,121,"n","y","n","Neu","Inc",3
123,"BLUE","blue","congruent",1,467.701788642,121,"n","y","y","Neu","Neu",3
124,"XXXX","blue","neutral",1,500.175318448,121,"n","n","y","Neu","Neu",3
125,"XXXX","blue","neutral",1,417.049357027,121,"n","y","y","Neu","Neu",3
126,"BLUE","red","incongruent",1,467.308164283,121,"n","n","n","Inc","Neu",3
127,"BLUE","blue","congruent",1,384.500759479,121,"n","y","n","Neu","Inc",3
128,"XXXX","red","neutral",1,500.57856692,121,"n","n","n","Neu","Neu",3
130,"RED","red","congruent",1,484.202252992,121,"n","y","n","Neu","Inc",3
131,"BLUE","red","incongruent",1,382.752387144,121,"n","n","y","Inc","Neu",3
132,"BLUE","blue","congruent",1,400.928080955,121,"n","y","n","Neu","Inc",3
133,"BLUE","red","incongruent",1,751.08920387,121,"n","y","n","Inc","Neu",3
134,"XXXX","red","neutral",1,700.237874873,121,"n","n","y","Neu","Inc",3
135,"RED","blue","incongruent",1,767.442740849,121,"n","n","n","Inc","Neu",3
136,"XXXX","blue","neutral",1,667.92442539,121,"n","n","y","Neu","Inc",3
137,"RED","blue","incongruent",1,434.241791896,121,"n","n","y","Inc","Neu",3
138,"XXXX","red","neutral",1,449.634846824,121,"n","n","n","Neu","Inc",3
139,"RED","blue","incongruent",1,516.847412044,121,"n","n","n","Inc","Neu",3
140,"XXXX","blue","neutral",1,417.067001166,121,"n","n","y","Neu","Inc",3
141,"RED","red","congruent",1,483.807024604,121,"n","n","n","Neu","Neu",3
142,"RED","red","congruent",1,417.561678216,121,"n","y","y","Neu","Neu",3
143,"XXXX","red","neutral",1,434.423365979,121,"n","n","y","Neu","Neu",3
144,"XXXX","red","neutral",1,483.76916995,121,"n","y","y","Neu","Neu",3
145,"XXXX","blue","neutral",1,567.301908624,121,"n","y","n","Neu","Neu",3
146,"XXXX","red","neutral",1,449.599558604,121,"n","y","n","Neu","Neu",3
147,"XXXX","red","neutral",1,450.078837166,121,"n","y","y","Neu","Neu",3
148,"RED","red","congruent",1,467.022650235,121,"n","n","y","Neu","Neu",3
149,"BLUE","blue","congruent",1,483.523756207,121,"n","n","n","Neu","Neu",3
150,"BLUE","red","incongruent",0,518.188044662,121,"n","y","n","Inc","Neu",3
1,"XXXX","red","neutral",1,651.245915797,122,"n","n","n","Neu",NA,3
2,"XXXX","red","neutral",1,617.93284642,122,"n","y","y","Neu","Neu",3
3,"BLUE","blue","congruent",1,450.265544117,122,"n","n","n","Neu","Neu",3
4,"XXXX","red","neutral",0,433.994774183,122,"n","n","n","Neu","Neu",3
5,"XXXX","red","neutral",1,433.806463203,122,"n","y","y","Neu","Neu",3
6,"RED","blue","incongruent",0,633.656648512,122,"n","n","n","Inc","Neu",3
7,"RED","red","congruent",1,733.869500866,122,"n","y","n","Neu","Inc",3
8,"RED","blue","incongruent",1,684.081952146,122,"n","y","n","Inc","Neu",3
9,"XXXX","blue","neutral",1,701.325715403,122,"n","n","y","Neu","Inc",3
10,"BLUE","red","incongruent",1,867.423653079,122,"n","n","n","Inc","Neu",3
11,"XXXX","red","neutral",1,399.906325736,122,"n","n","y","Neu","Inc",3
12,"RED","red","congruent",1,450.106746983,122,"n","n","y","Neu","Neu",3
13,"XXXX","blue","neutral",1,549.557693885,122,"n","n","n","Neu","Neu",3
14,"BLUE","red","incongruent",1,434.035195212,122,"n","n","n","Inc","Neu",3
15,"RED","red","congruent",1,667.15995362,122,"n","n","y","Neu","Inc",3
16,"RED","blue","incongruent",1,450.662376476,122,"n","y","n","Inc","Neu",3
17,"RED","blue","incongruent",1,400.482165802,122,"n","y","y","Inc","Inc",3
18,"RED","red","congruent",1,583.814884303,122,"n","y","n","Neu","Inc",3
19,"XXXX","blue","neutral",1,917.257718102,122,"n","n","n","Neu","Neu",3
20,"XXXX","red","neutral",1,684.187816863,122,"n","y","n","Neu","Neu",3
21,"RED","red","congruent",1,566.985597601,122,"n","n","y","Neu","Neu",3
22,"XXXX","red","neutral",1,483.734523295,122,"n","n","y","Neu","Neu",3
23,"XXXX","red","neutral",1,499.897503643,122,"n","y","y","Neu","Neu",3
24,"BLUE","blue","congruent",1,633.716638549,122,"n","n","n","Neu","Neu",3
25,"XXXX","blue","neutral",1,516.329957987,122,"n","n","y","Neu","Neu",3
26,"RED","red","congruent",1,533.806623658,122,"n","n","n","Neu","Neu",3
27,"XXXX","blue","neutral",1,584.091095021,122,"n","n","n","Neu","Neu",3
28,"BLUE","red","incongruent",1,667.520535353,122,"n","n","n","Inc","Neu",3
29,"BLUE","blue","congruent",1,383.135104261,122,"n","y","n","Neu","Inc",3
30,"RED","blue","incongruent",1,700.97026648,122,"n","n","y","Inc","Neu",3
